,sensor_id,x,y,z
2195,2195,194.34,-30.92,-91.63
2196,2196,194.34,-30.92,-108.65
2197,2197,194.34,-30.92,-125.67
2198,2198,194.34,-30.92,-142.69
2199,2199,194.34,-30.92,-159.71
2200,2200,194.34,-30.92,-176.74
2201,2201,194.34,-30.92,-193.76
2202,2202,194.34,-30.92,-210.78
2203,2203,194.34,-30.92,-227.8
2204,2204,194.34,-30.92,-244.82
2205,2205,194.34,-30.92,-261.84
2206,2206,194.34,-30.92,-278.86
2207,2207,194.34,-30.92,-295.88
2208,2208,194.34,-30.92,-312.9
2209,2209,194.34,-30.92,-329.92
2210,2210,194.34,-30.92,-346.94
2211,2211,194.34,-30.92,-363.96
2212,2212,194.34,-30.92,-380.98
2213,2213,194.34,-30.92,-398.01
2214,2214,194.34,-30.92,-415.03
2215,2215,194.34,-30.92,-432.05
2216,2216,194.34,-30.92,-449.07
2217,2217,194.34,-30.92,-466.09
2218,2218,194.34,-30.92,-483.11
2219,2219,194.34,-30.92,-500.13
2220,2220,292.9,5.2,491.4
2221,2221,292.9,5.2,474.38
2222,2222,292.9,5.2,457.36
2223,2223,292.9,5.2,440.34
2224,2224,292.9,5.2,423.32
2225,2225,292.9,5.2,406.3
2226,2226,292.9,5.2,389.28
2227,2227,292.9,5.2,372.26
2228,2228,292.9,5.2,355.24
2229,2229,292.9,5.2,338.22
2230,2230,292.9,5.2,321.2
2231,2231,292.9,5.2,304.18
2232,2232,292.9,5.2,287.16
2233,2233,292.9,5.2,270.13
2234,2234,292.9,5.2,253.11
2235,2235,292.9,5.2,236.09
2236,2236,292.9,5.2,219.07
2237,2237,292.9,5.2,202.05
2238,2238,292.9,5.2,185.03
2239,2239,292.9,5.2,168.01
2240,2240,292.9,5.2,150.99
2241,2241,292.9,5.2,133.97
2242,2242,292.9,5.2,116.95
2243,2243,292.9,5.2,99.93
2244,2244,292.9,5.2,82.91
2245,2245,292.9,5.2,65.89
2246,2246,292.9,5.2,48.87
2247,2247,292.9,5.2,31.84
2248,2248,292.9,5.2,14.82
2249,2249,292.9,5.2,-2.2
2250,2250,292.9,5.2,-19.22
2251,2251,292.9,5.2,-36.24
2252,2252,292.9,5.2,-53.26
2253,2253,292.9,5.2,-70.28
2254,2254,292.9,5.2,-87.3
2255,2255,292.9,5.2,-104.32
2256,2256,292.9,5.2,-121.34
2257,2257,292.9,5.2,-138.36
2258,2258,292.9,5.2,-155.38
2259,2259,292.9,5.2,-172.4
2260,2260,292.9,5.2,-189.43
2261,2261,292.9,5.2,-206.45
2262,2262,292.9,5.2,-223.47
2263,2263,292.9,5.2,-240.49
2264,2264,292.9,5.2,-257.51
2265,2265,292.9,5.2,-274.53
2266,2266,292.9,5.2,-291.55
2267,2267,292.9,5.2,-308.57
2268,2268,292.9,5.2,-325.59
2269,2269,292.9,5.2,-342.61
2270,2270,292.9,5.2,-359.63
2271,2271,292.9,5.2,-376.65
2272,2272,292.9,5.2,-393.67
2273,2273,292.9,5.2,-410.7
2274,2274,292.9,5.2,-427.72
2275,2275,292.9,5.2,-444.74
2276,2276,292.9,5.2,-461.76
2277,2277,292.9,5.2,-478.78
2278,2278,292.9,5.2,-495.8
2279,2279,292.9,5.2,-512.82
2280,2280,411.81,13.0,501.73
2281,2281,411.81,13.0,484.71
2282,2282,411.81,13.0,467.69
2283,2283,411.81,13.0,450.67
2284,2284,411.81,13.0,433.65
2285,2285,411.81,13.0,416.63
2286,2286,411.81,13.0,399.61
2287,2287,411.81,13.0,382.59
2288,2288,411.81,13.0,365.57
2289,2289,411.81,13.0,348.55
2290,2290,411.81,13.0,331.53
2291,2291,411.81,13.0,314.51
2292,2292,411.81,13.0,297.49
2293,2293,411.81,13.0,280.46
2294,2294,411.81,13.0,263.44
2295,2295,411.81,13.0,246.42
2296,2296,411.81,13.0,229.4
2297,2297,411.81,13.0,212.38
2298,2298,411.81,13.0,195.36
2299,2299,411.81,13.0,178.34
2300,2300,411.81,13.0,161.32
2301,2301,411.81,13.0,144.3
2302,2302,411.81,13.0,127.28
2303,2303,411.81,13.0,110.26
2304,2304,411.81,13.0,93.24
2305,2305,411.81,13.0,76.22
2306,2306,411.81,13.0,59.2
2307,2307,411.81,13.0,42.17
2308,2308,411.81,13.0,25.15
2309,2309,411.81,13.0,8.13
2310,2310,411.81,13.0,-8.89
2311,2311,411.81,13.0,-25.91
2312,2312,411.81,13.0,-42.93
2313,2313,411.81,13.0,-59.95
2314,2314,411.81,13.0,-76.97
2315,2315,411.81,13.0,-93.99
2316,2316,411.81,13.0,-111.01
2317,2317,411.81,13.0,-128.03
2318,2318,411.81,13.0,-145.05
2319,2319,411.81,13.0,-162.07
2320,2320,411.81,13.0,-179.1
2321,2321,411.81,13.0,-196.12
2322,2322,411.81,13.0,-213.14
2323,2323,411.81,13.0,-230.16
2324,2324,411.81,13.0,-247.18
2325,2325,411.81,13.0,-264.2
2326,2326,411.81,13.0,-281.22
2327,2327,411.81,13.0,-298.24
2328,2328,411.81,13.0,-315.26
2329,2329,411.81,13.0,-332.28
2330,2330,411.81,13.0,-349.3
2331,2331,411.81,13.0,-366.32
2332,2332,411.81,13.0,-383.34
2333,2333,411.81,13.0,-400.37
2334,2334,411.81,13.0,-417.39
2335,2335,411.81,13.0,-434.41
2336,2336,411.81,13.0,-451.43
2337,2337,411.81,13.0,-468.45
2338,2338,411.81,13.0,-485.47
2339,2339,411.81,13.0,-502.49
2340,2340,544.07,55.89,502.79
2341,2341,544.07,55.89,485.76
2342,2342,544.07,55.89,468.74
2343,2343,544.07,55.89,451.72
2344,2344,544.07,55.89,434.7
2345,2345,544.07,55.89,417.68
2346,2346,544.07,55.89,400.66
2347,2347,544.07,55.89,383.64
2348,2348,544.07,55.89,366.62
2349,2349,544.07,55.89,349.6
2350,2350,544.07,55.89,332.58
2351,2351,544.07,55.89,315.56
2352,2352,544.07,55.89,298.54
2353,2353,544.07,55.89,281.52
2354,2354,544.07,55.89,264.5
2355,2355,544.07,55.89,247.47
2356,2356,544.07,55.89,230.45
2357,2357,544.07,55.89,213.43
2358,2358,544.07,55.89,196.41
2359,2359,544.07,55.89,179.39
2360,2360,544.07,55.89,162.37
2361,2361,544.07,55.89,145.35
2362,2362,544.07,55.89,128.33
2363,2363,544.07,55.89,111.31
2364,2364,544.07,55.89,94.29
2365,2365,544.07,55.89,77.27
2366,2366,544.07,55.89,60.25
2367,2367,544.07,55.89,43.23
2368,2368,544.07,55.89,26.2
2369,2369,544.07,55.89,9.18
2370,2370,544.07,55.89,-7.84
2371,2371,544.07,55.89,-24.86
2372,2372,544.07,55.89,-41.88
2373,2373,544.07,55.89,-58.9
2374,2374,544.07,55.89,-75.92
2375,2375,544.07,55.89,-92.94
2376,2376,544.07,55.89,-109.96
2377,2377,544.07,55.89,-126.98
2378,2378,544.07,55.89,-144.0
2379,2379,544.07,55.89,-161.02
2380,2380,544.07,55.89,-178.04
2381,2381,544.07,55.89,-195.07
2382,2382,544.07,55.89,-212.09
2383,2383,544.07,55.89,-229.11
2384,2384,544.07,55.89,-246.13
2385,2385,544.07,55.89,-263.15
2386,2386,544.07,55.89,-280.17
2387,2387,544.07,55.89,-297.19
2388,2388,544.07,55.89,-314.21
2389,2389,544.07,55.89,-331.23
2390,2390,544.07,55.89,-348.25
2391,2391,544.07,55.89,-365.27
2392,2392,544.07,55.89,-382.29
2393,2393,544.07,55.89,-399.31
2394,2394,544.07,55.89,-416.34
2395,2395,544.07,55.89,-433.36
2396,2396,544.07,55.89,-450.38
2397,2397,544.07,55.89,-467.4
2398,2398,544.07,55.89,-484.42
2399,2399,544.07,55.89,-502.14
2400,2400,-526.63,-15.6,502.67
2401,2401,-526.63,-15.6,485.64
2402,2402,-526.63,-15.6,468.62
2403,2403,-526.63,-15.6,451.6
2404,2404,-526.63,-15.6,434.58
2405,2405,-526.63,-15.6,417.56
2406,2406,-526.63,-15.6,400.54
2407,2407,-526.63,-15.6,383.52
2408,2408,-526.63,-15.6,366.5
2409,2409,-526.63,-15.6,349.48
2410,2410,-526.63,-15.6,332.46
2411,2411,-526.63,-15.6,315.44
2412,2412,-526.63,-15.6,298.42
2413,2413,-526.63,-15.6,281.4
2414,2414,-526.63,-15.6,264.37
2415,2415,-526.63,-15.6,247.35
2416,2416,-526.63,-15.6,230.33
2417,2417,-526.63,-15.6,213.31
2418,2418,-526.63,-15.6,196.29
2419,2419,-526.63,-15.6,179.27
2420,2420,-526.63,-15.6,162.25
2421,2421,-526.63,-15.6,145.23
2422,2422,-526.63,-15.6,128.21
2423,2423,-526.63,-15.6,111.19
2424,2424,-526.63,-15.6,94.17
2425,2425,-526.63,-15.6,77.15
2426,2426,-526.63,-15.6,60.13
2427,2427,-526.63,-15.6,43.1
2428,2428,-526.63,-15.6,26.08
2429,2429,-526.63,-15.6,9.06
2430,2430,-526.63,-15.6,-7.96
2431,2431,-526.63,-15.6,-24.98
2432,2432,-526.63,-15.6,-42.0
2433,2433,-526.63,-15.6,-59.02
2434,2434,-526.63,-15.6,-76.04
2435,2435,-526.63,-15.6,-93.06
2436,2436,-526.63,-15.6,-110.08
2437,2437,-526.63,-15.6,-127.1
2438,2438,-526.63,-15.6,-144.12
2439,2439,-526.63,-15.6,-161.14
2440,2440,-526.63,-15.6,-178.17
2441,2441,-526.63,-15.6,-195.19
2442,2442,-526.63,-15.6,-212.21
2443,2443,-526.63,-15.6,-229.23
2444,2444,-526.63,-15.6,-246.25
2445,2445,-526.63,-15.6,-263.27
2446,2446,-526.63,-15.6,-280.29
2447,2447,-526.63,-15.6,-297.31
2448,2448,-526.63,-15.6,-314.33
2449,2449,-526.63,-15.6,-331.35
2450,2450,-526.63,-15.6,-348.37
2451,2451,-526.63,-15.6,-365.39
2452,2452,-526.63,-15.6,-382.41
2453,2453,-526.63,-15.6,-399.43
2454,2454,-526.63,-15.6,-416.46
2455,2455,-526.63,-15.6,-433.48
2456,2456,-526.63,-15.6,-450.5
2457,2457,-526.63,-15.6,-467.52
2458,2458,-526.63,-15.6,-484.54
2459,2459,-526.63,-15.6,-502.01
2460,2460,-403.14,3.49,501.8
2461,2461,-403.14,3.49,484.78
2462,2462,-403.14,3.49,467.76
2463,2463,-403.14,3.49,450.74
2464,2464,-403.14,3.49,433.72
2465,2465,-403.14,3.49,416.7
2466,2466,-403.14,3.49,399.68
2467,2467,-403.14,3.49,382.66
2468,2468,-403.14,3.49,365.64
2469,2469,-403.14,3.49,348.62
2470,2470,-403.14,3.49,331.6
2471,2471,-403.14,3.49,314.58
2472,2472,-403.14,3.49,297.56
2473,2473,-403.14,3.49,280.53
2474,2474,-403.14,3.49,263.51
2475,2475,-403.14,3.49,246.49
2476,2476,-403.14,3.49,229.47
2477,2477,-403.14,3.49,212.45
2478,2478,-403.14,3.49,195.43
2479,2479,-403.14,3.49,178.41
2480,2480,-403.14,3.49,161.39
2481,2481,-403.14,3.49,144.37
2482,2482,-403.14,3.49,127.35
2483,2483,-403.14,3.49,110.33
2484,2484,-403.14,3.49,93.31
2485,2485,-403.14,3.49,76.29
2486,2486,-403.14,3.49,59.27
2487,2487,-403.14,3.49,42.24
2488,2488,-403.14,3.49,25.22
2489,2489,-403.14,3.49,8.2
2490,2490,-403.14,3.49,-8.82
2491,2491,-403.14,3.49,-25.84
2492,2492,-403.14,3.49,-42.86
2493,2493,-403.14,3.49,-59.88
2494,2494,-403.14,3.49,-76.9
2495,2495,-403.14,3.49,-93.92
2496,2496,-403.14,3.49,-110.94
2497,2497,-403.14,3.49,-127.96
2498,2498,-403.14,3.49,-144.98
2499,2499,-403.14,3.49,-162.0
2500,2500,-403.14,3.49,-179.03
2501,2501,-403.14,3.49,-196.05
2502,2502,-403.14,3.49,-213.07
2503,2503,-403.14,3.49,-230.09
2504,2504,-403.14,3.49,-247.11
2505,2505,-403.14,3.49,-264.13
2506,2506,-403.14,3.49,-281.15
2507,2507,-403.14,3.49,-298.17
2508,2508,-403.14,3.49,-315.19
2509,2509,-403.14,3.49,-332.21
2510,2510,-403.14,3.49,-349.23
2511,2511,-403.14,3.49,-366.25
2512,2512,-403.14,3.49,-383.27
2513,2513,-403.14,3.49,-400.3
2514,2514,-403.14,3.49,-417.32
2515,2515,-403.14,3.49,-434.34
2516,2516,-403.14,3.49,-451.36
2517,2517,-403.14,3.49,-468.38
2518,2518,-403.14,3.49,-485.4
2519,2519,-403.14,3.49,-502.42
2520,2520,-279.53,23.17,502.61
2521,2521,-279.53,23.17,485.59
2522,2522,-279.53,23.17,468.57
2523,2523,-279.53,23.17,451.54
2524,2524,-279.53,23.17,434.52
2525,2525,-279.53,23.17,417.5
2526,2526,-279.53,23.17,400.48
2527,2527,-279.53,23.17,383.46
2528,2528,-279.53,23.17,366.44
2529,2529,-279.53,23.17,349.42
2530,2530,-279.53,23.17,332.4
2531,2531,-279.53,23.17,315.38
2532,2532,-279.53,23.17,298.36
2533,2533,-279.53,23.17,281.34
2534,2534,-279.53,23.17,264.32
2535,2535,-279.53,23.17,247.3
2536,2536,-279.53,23.17,230.27
2537,2537,-279.53,23.17,213.25
2538,2538,-279.53,23.17,196.23
2539,2539,-279.53,23.17,179.21
2540,2540,-279.53,23.17,162.19
2541,2541,-279.53,23.17,145.17
2542,2542,-279.53,23.17,128.15
2543,2543,-279.53,23.17,111.13
2544,2544,-279.53,23.17,94.11
2545,2545,-279.53,23.17,77.09
2546,2546,-279.53,23.17,60.07
2547,2547,-279.53,23.17,43.05
2548,2548,-279.53,23.17,26.03
2549,2549,-279.53,23.17,9.0
2550,2550,-279.53,23.17,-8.02
2551,2551,-279.53,23.17,-25.04
2552,2552,-279.53,23.17,-42.06
2553,2553,-279.53,23.17,-59.08
2554,2554,-279.53,23.17,-76.1
2555,2555,-279.53,23.17,-93.12
2556,2556,-279.53,23.17,-110.14
2557,2557,-279.53,23.17,-127.16
2558,2558,-279.53,23.17,-144.18
2559,2559,-279.53,23.17,-161.2
2560,2560,-279.53,23.17,-178.22
2561,2561,-279.53,23.17,-195.24
2562,2562,-279.53,23.17,-212.26
2563,2563,-279.53,23.17,-229.29
2564,2564,-279.53,23.17,-246.31
2565,2565,-279.53,23.17,-263.33
2566,2566,-279.53,23.17,-280.35
2567,2567,-279.53,23.17,-297.37
2568,2568,-279.53,23.17,-314.39
2569,2569,-279.53,23.17,-331.41
2570,2570,-279.53,23.17,-348.43
2571,2571,-279.53,23.17,-365.45
2572,2572,-279.53,23.17,-382.47
2573,2573,-279.53,23.17,-399.49
2574,2574,-279.53,23.17,-416.51
2575,2575,-279.53,23.17,-433.53
2576,2576,-279.53,23.17,-450.56
2577,2577,-279.53,23.17,-467.58
2578,2578,-279.53,23.17,-486.4
2579,2579,-279.53,23.17,-503.42
2580,2580,-156.23,43.37,500.84
2581,2581,-156.23,43.37,483.81
2582,2582,-156.23,43.37,466.79
2583,2583,-156.23,43.37,449.77
2584,2584,-156.23,43.37,432.75
2585,2585,-156.23,43.37,415.73
2586,2586,-156.23,43.37,398.71
2587,2587,-156.23,43.37,381.69
2588,2588,-156.23,43.37,364.67
2589,2589,-156.23,43.37,347.65
2590,2590,-156.23,43.37,330.63
2591,2591,-156.23,43.37,313.61
2592,2592,-156.23,43.37,296.59
2593,2593,-156.23,43.37,279.57
2594,2594,-156.23,43.37,262.54
2595,2595,-156.23,43.37,245.52
2596,2596,-156.23,43.37,228.5
2597,2597,-156.23,43.37,211.48
2598,2598,-156.23,43.37,194.46
2599,2599,-156.23,43.37,177.44
2600,2600,-156.23,43.37,160.42
2601,2601,-156.23,43.37,143.4
2602,2602,-156.23,43.37,126.38
2603,2603,-156.23,43.37,109.36
2604,2604,-156.23,43.37,92.34
2605,2605,-156.23,43.37,75.32
2606,2606,-156.23,43.37,58.3
2607,2607,-156.23,43.37,41.27
2608,2608,-156.23,43.37,24.25
2609,2609,-156.23,43.37,7.23
2610,2610,-156.23,43.37,-9.79
2611,2611,-156.23,43.37,-26.81
2612,2612,-156.23,43.37,-43.83
2613,2613,-156.23,43.37,-60.85
2614,2614,-156.23,43.37,-77.87
2615,2615,-156.23,43.37,-94.89
2616,2616,-156.23,43.37,-111.91
2617,2617,-156.23,43.37,-128.93
2618,2618,-156.23,43.37,-145.95
2619,2619,-156.23,43.37,-162.97
2620,2620,-156.23,43.37,-179.99
2621,2621,-156.23,43.37,-197.02
2622,2622,-156.23,43.37,-214.04
2623,2623,-156.23,43.37,-231.06
2624,2624,-156.23,43.37,-248.08
2625,2625,-156.23,43.37,-265.1
2626,2626,-156.23,43.37,-282.12
2627,2627,-156.23,43.37,-299.14
2628,2628,-156.23,43.37,-316.16
2629,2629,-156.23,43.37,-333.18
2630,2630,-156.23,43.37,-350.2
2631,2631,-156.23,43.37,-367.22
2632,2632,-156.23,43.37,-384.24
2633,2633,-156.23,43.37,-401.26
2634,2634,-156.23,43.37,-418.29
2635,2635,-156.23,43.37,-435.31
2636,2636,-156.23,43.37,-452.33
2637,2637,-156.23,43.37,-469.35
2638,2638,-156.23,43.37,-486.37
2639,2639,-156.23,43.37,-503.89
2640,2640,-32.96,62.44,495.81
2641,2641,-32.96,62.44,478.79
2642,2642,-32.96,62.44,461.77
2643,2643,-32.96,62.44,444.75
2644,2644,-32.96,62.44,427.73
2645,2645,-32.96,62.44,410.71
2646,2646,-32.96,62.44,393.69
2647,2647,-32.96,62.44,376.67
2648,2648,-32.96,62.44,359.65
2649,2649,-32.96,62.44,342.63
2650,2650,-32.96,62.44,325.61
2651,2651,-32.96,62.44,308.59
2652,2652,-32.96,62.44,291.57
2653,2653,-32.96,62.44,274.54
2654,2654,-32.96,62.44,257.52
2655,2655,-32.96,62.44,240.5
2656,2656,-32.96,62.44,223.48
2657,2657,-32.96,62.44,206.46
2658,2658,-32.96,62.44,189.44
2659,2659,-32.96,62.44,172.42
2660,2660,-32.96,62.44,155.4
2661,2661,-32.96,62.44,138.38
2662,2662,-32.96,62.44,121.36
2663,2663,-32.96,62.44,104.34
2664,2664,-32.96,62.44,87.32
2665,2665,-32.96,62.44,70.3
2666,2666,-32.96,62.44,53.28
2667,2667,-32.96,62.44,36.25
2668,2668,-32.96,62.44,19.23
2669,2669,-32.96,62.44,2.21
2670,2670,-32.96,62.44,-14.81
2671,2671,-32.96,62.44,-31.83
2672,2672,-32.96,62.44,-48.85
2673,2673,-32.96,62.44,-65.87
2674,2674,-32.96,62.44,-82.89
2675,2675,-32.96,62.44,-99.91
2676,2676,-32.96,62.44,-116.93
2677,2677,-32.96,62.44,-133.95
2678,2678,-32.96,62.44,-150.97
2679,2679,-32.96,62.44,-167.99
2680,2680,-32.96,62.44,-185.02
2681,2681,-32.96,62.44,-202.04
2682,2682,-32.96,62.44,-219.06
2683,2683,-32.96,62.44,-236.08
2684,2684,-32.96,62.44,-253.1
2685,2685,-32.96,62.44,-270.12
2686,2686,-32.96,62.44,-287.14
2687,2687,-32.96,62.44,-304.16
2688,2688,-32.96,62.44,-321.18
2689,2689,-32.96,62.44,-338.2
2690,2690,-32.96,62.44,-355.22
2691,2691,-32.96,62.44,-372.24
2692,2692,-32.96,62.44,-389.26
2693,2693,-32.96,62.44,-406.29
2694,2694,-32.96,62.44,-423.31
2695,2695,-32.96,62.44,-440.33
2696,2696,-32.96,62.44,-457.35
2697,2697,-32.96,62.44,-474.37
2698,2698,-32.96,62.44,-491.39
2699,2699,-32.96,62.44,-508.41
2700,2700,90.49,82.35,501.66
2701,2701,90.49,82.35,484.64
2702,2702,90.49,82.35,467.62
2703,2703,90.49,82.35,450.6
2704,2704,90.49,82.35,433.58
2705,2705,90.49,82.35,416.56
2706,2706,90.49,82.35,399.54
2707,2707,90.49,82.35,382.52
2708,2708,90.49,82.35,365.5
2709,2709,90.49,82.35,348.48
2710,2710,90.49,82.35,331.46
2711,2711,90.49,82.35,314.44
2712,2712,90.49,82.35,297.42
2713,2713,90.49,82.35,280.39
2714,2714,90.49,82.35,263.37
2715,2715,90.49,82.35,246.35
2716,2716,90.49,82.35,229.33
2717,2717,90.49,82.35,212.31
2718,2718,90.49,82.35,195.29
2719,2719,90.49,82.35,178.27
2720,2720,90.49,82.35,161.25
2721,2721,90.49,82.35,144.23
2722,2722,90.49,82.35,127.21
2723,2723,90.49,82.35,110.19
2724,2724,90.49,82.35,93.17
2725,2725,90.49,82.35,76.15
2726,2726,90.49,82.35,59.13
2727,2727,90.49,82.35,42.1
2728,2728,90.49,82.35,25.08
2729,2729,90.49,82.35,8.06
2730,2730,90.49,82.35,-8.96
2731,2731,90.49,82.35,-25.98
2732,2732,90.49,82.35,-43.0
2733,2733,90.49,82.35,-60.02
2734,2734,90.49,82.35,-77.04
2735,2735,90.49,82.35,-94.06
2736,2736,90.49,82.35,-111.08
2737,2737,90.49,82.35,-128.1
2738,2738,90.49,82.35,-145.12
2739,2739,90.49,82.35,-162.14
2740,2740,90.49,82.35,-179.17
2741,2741,90.49,82.35,-196.19
2742,2742,90.49,82.35,-213.21
2743,2743,90.49,82.35,-230.23
2744,2744,90.49,82.35,-247.25
2745,2745,90.49,82.35,-264.27
2746,2746,90.49,82.35,-281.29
2747,2747,90.49,82.35,-298.31
2748,2748,90.49,82.35,-315.33
2749,2749,90.49,82.35,-332.35
2750,2750,90.49,82.35,-349.37
2751,2751,90.49,82.35,-366.39
2752,2752,90.49,82.35,-383.41
2753,2753,90.49,82.35,-400.44
2754,2754,90.49,82.35,-417.46
2755,2755,90.49,82.35,-434.48
2756,2756,90.49,82.35,-451.5
2757,2757,90.49,82.35,-468.52
2758,2758,90.49,82.35,-485.54
2759,2759,90.49,82.35,-502.56
2760,2760,195.03,125.59,501.83
2761,2761,195.03,125.59,484.81
2762,2762,195.03,125.59,467.79
2763,2763,195.03,125.59,450.77
2764,2764,195.03,125.59,433.75
2765,2765,195.03,125.59,416.73
2766,2766,195.03,125.59,399.71
2767,2767,195.03,125.59,382.69
2768,2768,195.03,125.59,365.67
2769,2769,195.03,125.59,348.65
2770,2770,195.03,125.59,331.63
2771,2771,195.03,125.59,314.61
2772,2772,195.03,125.59,297.59
2773,2773,195.03,125.59,280.56
2774,2774,195.03,125.59,263.54
2775,2775,195.03,125.59,246.52
2776,2776,195.03,125.59,229.5
2777,2777,195.03,125.59,212.48
2778,2778,195.03,125.59,195.46
2779,2779,195.03,125.59,178.44
2780,2780,195.03,125.59,161.42
2781,2781,195.03,125.59,144.4
2782,2782,195.03,125.59,127.38
2783,2783,195.03,125.59,110.36
2784,2784,195.03,125.59,93.34
2785,2785,195.03,125.59,76.32
2786,2786,195.03,125.59,59.3
2787,2787,195.03,125.59,42.27
2788,2788,195.03,125.59,25.25
2789,2789,195.03,125.59,8.23
2790,2790,195.03,125.59,-8.79
2791,2791,195.03,125.59,-25.81
2792,2792,195.03,125.59,-42.83
2793,2793,195.03,125.59,-59.85
2794,2794,195.03,125.59,-76.87
2795,2795,195.03,125.59,-93.89
2796,2796,195.03,125.59,-110.91
2797,2797,195.03,125.59,-127.93
2798,2798,195.03,125.59,-144.95
2799,2799,195.03,125.59,-161.97
2800,2800,195.03,125.59,-179.0
2801,2801,195.03,125.59,-196.02
2802,2802,195.03,125.59,-213.04
2803,2803,195.03,125.59,-230.06
2804,2804,195.03,125.59,-247.08
2805,2805,195.03,125.59,-264.1
2806,2806,195.03,125.59,-281.12
2807,2807,195.03,125.59,-298.14
2808,2808,195.03,125.59,-315.16
2809,2809,195.03,125.59,-332.18
2810,2810,195.03,125.59,-349.2
2811,2811,195.03,125.59,-366.22
2812,2812,195.03,125.59,-383.24
2813,2813,195.03,125.59,-400.27
2814,2814,195.03,125.59,-417.29
2815,2815,195.03,125.59,-434.31
2816,2816,195.03,125.59,-451.33
2817,2817,195.03,125.59,-468.35
2818,2818,195.03,125.59,-485.37
2819,2819,195.03,125.59,-502.39
2820,2820,330.03,127.2,500.87
2821,2821,330.03,127.2,483.85
2822,2822,330.03,127.2,466.83
2823,2823,330.03,127.2,449.8
2824,2824,330.03,127.2,432.78
2825,2825,330.03,127.2,415.76
2826,2826,330.03,127.2,398.74
2827,2827,330.03,127.2,381.72
2828,2828,330.03,127.2,364.7
2829,2829,330.03,127.2,347.68
2830,2830,330.03,127.2,330.66
2831,2831,330.03,127.2,313.64
2832,2832,330.03,127.2,296.62
2833,2833,330.03,127.2,279.6
2834,2834,330.03,127.2,262.58
2835,2835,330.03,127.2,245.56
2836,2836,330.03,127.2,228.53
2837,2837,330.03,127.2,211.51
2838,2838,330.03,127.2,194.49
2839,2839,330.03,127.2,177.47
2840,2840,330.03,127.2,160.45
2841,2841,330.03,127.2,143.43
2842,2842,330.03,127.2,126.41
2843,2843,330.03,127.2,109.39
2844,2844,330.03,127.2,92.37
2845,2845,330.03,127.2,75.35
2846,2846,330.03,127.2,58.33
2847,2847,330.03,127.2,41.31
2848,2848,330.03,127.2,24.29
2849,2849,330.03,127.2,7.26
2850,2850,330.03,127.2,-9.76
2851,2851,330.03,127.2,-26.78
2852,2852,330.03,127.2,-43.8
2853,2853,330.03,127.2,-60.82
2854,2854,330.03,127.2,-77.84
2855,2855,330.03,127.2,-94.86
2856,2856,330.03,127.2,-111.88
2857,2857,330.03,127.2,-128.9
2858,2858,330.03,127.2,-145.92
2859,2859,330.03,127.2,-162.94
2860,2860,330.03,127.2,-179.96
2861,2861,330.03,127.2,-196.98
2862,2862,330.03,127.2,-214.01
2863,2863,330.03,127.2,-231.03
2864,2864,330.03,127.2,-248.05
2865,2865,330.03,127.2,-265.07
2866,2866,330.03,127.2,-282.09
2867,2867,330.03,127.2,-299.11
2868,2868,330.03,127.2,-316.13
2869,2869,330.03,127.2,-333.15
2870,2870,330.03,127.2,-350.17
2871,2871,330.03,127.2,-367.19
2872,2872,330.03,127.2,-384.21
2873,2873,330.03,127.2,-401.23
2874,2874,330.03,127.2,-418.25
2875,2875,330.03,127.2,-435.28
2876,2876,330.03,127.2,-452.3
2877,2877,330.03,127.2,-469.32
2878,2878,330.03,127.2,-486.34
2879,2879,330.03,127.2,-504.86
2880,2880,472.05,127.9,504.27
2881,2881,472.05,127.9,487.25
2882,2882,472.05,127.9,470.23
2883,2883,472.05,127.9,453.21
2884,2884,472.05,127.9,436.19
2885,2885,472.05,127.9,419.17
2886,2886,472.05,127.9,402.15
2887,2887,472.05,127.9,385.13
2888,2888,472.05,127.9,368.11
2889,2889,472.05,127.9,351.09
2890,2890,472.05,127.9,334.07
2891,2891,472.05,127.9,317.05
2892,2892,472.05,127.9,300.03
2893,2893,472.05,127.9,283.0
2894,2894,472.05,127.9,265.98
2895,2895,472.05,127.9,248.96
2896,2896,472.05,127.9,231.94
2897,2897,472.05,127.9,214.92
2898,2898,472.05,127.9,197.9
2899,2899,472.05,127.9,180.88
2900,2900,472.05,127.9,163.86
2901,2901,472.05,127.9,146.84
2902,2902,472.05,127.9,129.82
2903,2903,472.05,127.9,112.8
2904,2904,472.05,127.9,95.78
2905,2905,472.05,127.9,78.76
2906,2906,472.05,127.9,61.74
2907,2907,472.05,127.9,44.71
2908,2908,472.05,127.9,27.69
2909,2909,472.05,127.9,10.67
2910,2910,472.05,127.9,-6.35
2911,2911,472.05,127.9,-23.37
2912,2912,472.05,127.9,-40.39
2913,2913,472.05,127.9,-57.41
2914,2914,472.05,127.9,-74.43
2915,2915,472.05,127.9,-91.45
2916,2916,472.05,127.9,-108.47
2917,2917,472.05,127.9,-125.49
2918,2918,472.05,127.9,-142.51
2919,2919,472.05,127.9,-159.53
2920,2920,472.05,127.9,-176.56
2921,2921,472.05,127.9,-193.58
2922,2922,472.05,127.9,-210.6
2923,2923,472.05,127.9,-227.62
2924,2924,472.05,127.9,-244.64
2925,2925,472.05,127.9,-261.66
2926,2926,472.05,127.9,-278.68
2927,2927,472.05,127.9,-295.7
2928,2928,472.05,127.9,-312.72
